id,full_sq,railroad_station_walk_km,public_transport_station_km,price_doc
3484,43,2.76854025,0.251964923,6229540
3485,43,3.213865715,0.121737018,6229540
3486,43,3.213865715,0.121737018,6229540
3487,43,2.349103612,0.136282168,8000000
3488,30,2.2585888869999997,0.067608405,6800000
3489,36,0.82608469,0.053036669,6600000
3490,58,1.3564445840000001,0.14178491199999999,11491200
3491,44,11.30129102,2.017461987,3660300
3492,39,6.307994742000001,0.22485829300000001,5700000
3493,45,13.318192499999999,0.1284152,7300000
3494,119,4.8263679260000005,0.201939963,20950000
3495,37,7.097665478,0.30524498,6801186
3496,42,7.71367771,0.133601776,3582211
3497,45,10.68113102,3.4273952889999997,3625064
3498,45,5.784237199,0.327357187,3867317
3499,76,1.76849802,0.13508509800000001,11500000
3500,69,2.612624199,0.259000719,9100000
3501,61,6.590506522,0.098281495,10176063
3502,55,1.3564445840000001,0.14178491199999999,11113200
3503,32,5.467880137000001,0.087709556,2000000
3504,41,1.58067305,0.141257493,7000000
3505,75,2.76854025,0.251964923,10900000
3506,77,1.3564445840000001,0.14178491199999999,14240000
3507,67,5.147641972,0.146047811,12844000
3508,74,1.91190354,0.037020542000000004,9800000
3509,45,5.51604916,0.106360071,7690000
3510,51,1.2906565620000001,0.117650924,7880000
3511,45,0.709483841,0.178122904,2200000
3512,49,3.7973288189999996,0.071456894,7200000
3513,41,2.828701347,0.033771242,1000000
3514,43,7.71367771,0.133601776,4586720
3515,39,4.685187483,0.14214312099999998,6000000
3516,57,3.192783663,0.568199986,4467255
3517,44,0.717406903,0.129880244,6500000
3518,50,2.658710996,0.321670829,3560013
3519,31,2.9653310630000003,0.077158948,5300000
3520,38,3.281633764,0.059499607999999996,5150000
3521,78,3.213865715,0.121737018,10455680
3522,23,5.850629483,0.161579428,2000000
3523,90,7.4025722929999995,0.318210493,14600000
3524,37,3.26945758,0.20680403,7600000
3525,63,3.192783663,0.568199986,5483719
3526,45,2.908284814,0.08519040300000001,6000000
3527,61,0.771295538,0.200011518,9987439
3528,32,3.489860935,0.281726505,4700000
3529,76,4.5716841310000005,0.22017270000000003,12300000
3530,5326,2.678151718,0.22810888,6868818
3531,36,1.8970933630000002,0.094150262,6400000
3532,40,7.71367771,0.133601776,3526332
3533,208,6.364251436,0.195800573,35000000
3534,59,3.213865715,0.121737018,7675200
3535,65,3.37871695,0.326034852,4418305
3536,55,3.3634068989999997,0.091180734,9800000
3537,54,6.159843166,0.195505869,9800000
3538,77,5.9662031529999995,0.46757568299999996,6437697
3539,76,5.9662031529999995,0.46757568299999996,6275947
3540,79,3.863016791,0.159566871,6122160
3541,71,1.502769431,0.528441742,10756800
3542,39,7.097665478,0.30524498,6496254
3543,41,7.71367771,0.133601776,4499520
3544,45,5.784237199,0.327357187,3965223
3545,43,5.784237199,0.327357187,3649967
3546,74,1.502769431,0.528441742,11246400
3547,46,10.03741373,0.126387805,4590100
3548,43,3.213865715,0.121737018,5837400
3549,63,10.641784800000002,3.388368265,5298170
3550,38,2.77968067,0.158707891,6700000
3551,50,1.1993053390000001,0.332030733,9550000
3552,70,11.30129102,2.017461987,5443900
3553,35,4.700833223,0.06077054,6300000
3554,49,1.3546225630000002,0.113943615,7450000
3555,77,5.9662031529999995,0.46757568299999996,5817106
3556,36,3.144386407,0.604855566,3321161
3557,150,6.672591812,0.316168519,32700000
3558,38,2.967627184,0.18818153899999998,5800000
3559,39,5.636714548,0.155002312,5600000
3560,157,1.822859029,0.234259263,77000000
3561,43,5.9662031529999995,0.46757568299999996,3912000
3562,39,1.946142206,0.406552236,5450000
3563,60,5.9662031529999995,0.46757568299999996,4812541
3564,74,3.144386407,0.604855566,5558067
3565,43,5.9662031529999995,0.46757568299999996,3859625
3566,19,2.06584817,0.13714219,2716000
3567,27,2.4271687440000003,0.150240812,5250000
3568,53,14.66781864,2.734466761,2859202
3569,41,1.089032275,0.19195551600000002,6700000
3570,57,3.144386407,0.604855566,4498491
3571,51,3.014376012,0.12258708800000001,10800000
3572,79,5.9662031529999995,0.46757568299999996,6071540
3573,37,1.9150827869999998,0.28151043800000003,4650000
3574,49,1.100980319,0.08861318,1200000
3575,61,6.590506522,0.098281495,10436987
3576,65,0.983131225,0.080809924,4738811
3577,66,7.490251892000001,0.055175712,13200000
3578,80,4.834340536,0.16283415099999998,5553618
3579,42,15.32800763,4.383928657,3327912
3580,38,4.928000556000001,0.078811072,5700000
3581,55,11.30431588,0.962624048,5486450
3582,60,2.490892345,0.085494124,2000000
3583,32,4.834340536,0.16283415099999998,3024938
3584,61,5.784237199,0.327357187,4900539
3585,27,1.853396356,0.321406822,4100000
3586,68,2.868513407,0.10319128699999999,14000000
3587,46,0.6639748839999999,0.040126168,7389480
3588,39,2.251142064,0.179010535,7500000
3589,77,3.37871695,0.326034852,5839537
3590,57,3.144386407,0.604855566,4498491
3591,56,10.03741373,0.126387805,4335100
3592,64,12.4383253,5.721590202000001,3000000
3593,35,4.780906675,0.108342743,5900000
3594,61,2.365529772,0.157852998,7600000
3595,79,5.9662031529999995,0.46757568299999996,6626300
3596,61,1.530587127,0.09065509599999999,2517200
3597,38,3.863016791,0.159566871,3857700
3598,50,3.775471875,0.37220202799999996,8800000
3599,388,3.863016791,0.159566871,3899400
3600,61,2.76854025,0.251964923,7820800
3601,41,2.296727094,0.20641641300000002,7200000
3602,45,5.784237199,0.327357187,3668587
3603,51,5.147641972,0.146047811,10420683
3604,45,5.784237199,0.327357187,3796433
3605,138,22.27914545,1.327307046,6457416
3606,57,3.144386407,0.604855566,4503212
3607,50,4.9866148610000005,0.049543292999999995,1000000
3608,73,13.91237557,0.198387179,11000000
3609,30,4.347305193,0.073538456,3600000
3610,43,5.784237199,0.327357187,3698119
3611,61,3.213865715,0.121737018,7836075
3612,68,11.30129102,2.017461987,5770800
3613,42,2.007086105,0.063460265,6000000
3614,19,2.06584817,0.13714219,2910000
3615,71,7.71367771,0.133601776,7063179
3616,42,3.37871695,0.326034852,3460400
3617,92,8.970531995,0.38259669700000004,6896958
3618,40,7.71367771,0.133601776,3534643
3619,37,2.76854025,0.251964923,4978190
3620,79,5.684602475,0.466993086,6703350
3621,85,2.671392893,0.023407948999999997,23500000
3622,73,3.563060648,0.11820652300000001,2420035
3623,39,7.097665478,0.30524498,5947921
3624,46,2.032487962,0.166558916,7500000
3625,65,1.956801953,0.214862463,1000000
3626,60,3.4280903289999998,0.144641549,11600000
3627,82,15.32800763,4.383928657,3880225
3628,36,3.851986957,0.045488928,5950000
3629,57,3.211904068,0.534715611,4467294
3630,40,5.541352281,0.055404987,6400000
3631,52,10.03741373,0.126387805,5386967
3632,60,3.53718144,0.08693701300000001,9600000
3633,42,3.656508436,0.156182311,6000000
3634,31,2.262263447,0.198166295,5900000
3635,32,2.443684297,0.145539211,5700000
3636,79,6.961652568,0.25073025600000004,11200000
3637,38,3.991903087,0.225009803,6400000
3638,38,3.76207673,0.378017462,4190000
3639,53,3.03520591,0.15769244,2050000
3640,73,3.8918255110000004,0.107705526,5746200
3641,84,3.863016791,0.159566871,6218100
3642,84,3.863016791,0.159566871,6116580
3643,37,2.0910592759999997,0.05126006599999999,2500000
3644,58,1.923494882,0.035986494,5311100
3645,76,5.9662031529999995,0.46757568299999996,5974637
3646,59,18.44957377,1.7912121490000001,4535599
3647,38,6.7925844810000005,0.140094797,8200000
3648,35,1.6590126809999999,0.147985405,6100000
3649,37,4.834340536,0.16283415099999998,3274574
3650,68,11.30129102,2.017461987,5770800
3651,38,1.665816246,0.10397539800000001,6160000
3652,32,3.2764497489999997,0.062468409,5100000
3653,40,4.599416071,0.165844195,5500000
3654,54,1.9261362690000001,0.065087076,7000000
3655,74,7.844500565,0.985975154,6222383
3656,43,5.784237199,0.327357187,3785565
3657,46,2.910365026,0.33916848899999996,6400000
3658,56,18.44957377,1.7912121490000001,4353671
3659,76,5.9662031529999995,0.46757568299999996,5885398
3660,44,2.584115141,0.189021195,6800000
3661,52,3.863016791,0.159566871,4670390
3662,35,2.553751239,0.083827334,6850000
3663,90,11.30129102,2.017461987,6870400
3664,42,1.273891364,0.075293523,6800000
3665,30,3.905839561,0.21885145,5500000
3666,127,3.8359842489999996,0.15544435,25000000
3667,59,10.74547289,1.482871013,4506800
3668,29,2.9086289119999997,0.027309021,4970000
3669,43,5.684602475,0.466993086,3745266
3670,40,0.38868688700000004,0.17848450600000001,4700000
3671,42,5.956014195,0.033725498,6800000
3672,45,9.548273834,3.235095587,3871835
3673,82,15.32800763,4.383928657,5068854
3674,33,0.625208002,0.119460968,5300000
3675,38,2.772485767,0.164991209,6200000
3676,38,1.898816311,0.259043745,990000
3677,45,2.471867266,0.05967232099999999,11000000
3678,40,10.03741373,0.126387805,4240000
3679,42,11.30129102,2.017461987,3486000
3680,39,5.9662031529999995,0.46757568299999996,3181626
3681,45,1.732047535,0.21176396100000003,7450000
3682,44,2.899452267,0.23033349399999997,4000000
3683,67,4.364722543,0.10745855900000001,12900000
3684,61,4.834340536,0.16283415099999998,5470906
3685,105,1.70582085,0.21305478,18900000
3686,43,1.199915157,0.103967195,4588500
3687,56,5.784237199,0.327357187,4878120
3688,29,0.363996826,0.080550053,1000000
3689,42,11.30129102,2.017461987,3502600
3690,42,3.37871695,0.326034852,3486000
3691,36,6.638049307,0.084185808,1000000
3692,19,2.06584817,0.13714219,2910000
3693,34,1.345702629,0.07743902400000001,5100000
3694,73,1.648664645,0.144168291,10500000
3695,44,1.505388723,0.090760492,6700000
3696,37,0.48969843,0.346858349,4500000
3697,36,7.71367771,0.133601776,3231004
3698,38,3.863016791,0.159566871,3899400
3699,44,2.09396862,0.107690417,7600000
3700,54,2.54209657,0.209690071,8700000
3701,32,5.33143513,0.210989677,5650000
3702,55,5.9662031529999995,0.46757568299999996,4851840
3703,59,11.30129102,2.017461987,4596900
3704,60,3.144386407,0.604855566,5153664
3705,44,1.244001879,0.018682014,6900000
3706,37,0.714012199,0.033471033,5850000
3707,51,1.4448760090000001,0.267020337,7250000
3708,54,6.538330589,0.062094932,8000000
3709,56,1.2699567859999998,0.103892753,6400000
3710,90,5.904687272,0.106469979,6870400
3711,159,22.21678217,1.233844929,7434966
3712,62,2.020017294,0.128751577,9500000
3713,41,11.30129102,2.017461987,3427600
3714,59,10.74547289,1.482871013,4506800
3715,96,3.213865715,0.121737018,11967240
3716,48,6.837067198,0.18243494100000002,1000000
3717,71,1.082877487,0.197175698,10756800
3718,54,5.075966202,0.186285146,10400000
3719,55,5.173304957,0.233677468,12150000
3720,54,4.77961343,0.158475375,5900000
3721,37,2.7336098939999998,0.198438872,6000000
3722,38,3.863016791,0.159566871,3899400
3723,48,1.628225697,0.17026741399999998,6100000
3724,38,3.5345020610000004,0.122443471,6800000
3725,29,4.239065058,0.18332167600000002,5400000
3726,42,15.32800763,4.383928657,2864850
3727,52,3.863016791,0.159566871,4890050
3728,55,5.9662031529999995,0.46757568299999996,4811062
3729,38,3.863016791,0.159566871,3899400
3730,58,2.8329298830000003,0.228037125,8450000
3731,58,1.923494882,0.035986494,5249700
3732,57,3.173756285,0.049512792,8400000
3733,37,2.937592562,0.17463394899999998,8000000
3734,63,3.863016791,0.159566871,5515800
3735,37,3.160097532,0.223725003,6700000
3736,43,1.199915157,0.103967195,4522950
3737,47,2.218721253,0.059513077000000005,6500000
3738,22,7.71367771,0.133601776,4637566
3739,40,18.41930866,0.31362673399999996,5000000
3740,84,3.863016791,0.159566871,6230800
3741,68,10.74547289,1.482871013,5289900
3742,77,5.9662031529999995,0.46757568299999996,6138617
3743,159,22.21678217,1.233844929,7434966
3744,71,7.71367771,0.133601776,6837670
3745,67,2.832123518,0.144198142,13500000
3746,43,3.213865715,0.121737018,6229540
3747,19,2.06584817,0.13714219,990000
3748,19,2.06584817,0.13714219,2570500
3749,41,1.987968842,0.139783386,6300000
3750,38,2.4177148859999997,0.13685486800000002,5700000
3751,51,3.863016791,0.159566871,4859800
3752,51,3.863016791,0.159566871,4890820
3753,56,2.658710996,0.321670829,3665587
3754,68,11.30129102,2.017461987,5289900
3755,43,7.71367771,0.133601776,3771967
3756,60,5.9662031529999995,0.46757568299999996,4921152
3757,39,5.9662031529999995,0.46757568299999996,3318931
3758,99,1.2781913520000001,0.205132825,18000000
3759,41,10.74547289,1.482871013,3477700
3760,34,10.91761531,0.179746675,6470000
3761,53,3.880121252,0.253082872,10700000
3762,59,11.30129102,2.017461987,4544800
3763,108,2.280449193,0.097695081,21882000
3764,38,3.8581018439999997,0.30417574199999997,6950000
3765,59,11.30129102,2.017461987,4506800
3766,38,10.03741373,0.126387805,3151550
3767,53,0.6105369,0.229550693,9600000
3768,77,5.9662031529999995,0.46757568299999996,5914307
3769,57,3.144386407,0.604855566,4498491
3770,35,10.03741373,0.126387805,3526300
3771,43,5.784237199,0.327357187,3810125
3772,38,1.710532666,0.161424554,7450000
3773,38,5.641299649,0.152375097,1000000
3774,59,11.30129102,2.017461987,4566100
3775,56,11.30129102,2.017461987,4335100
3776,43,15.32800763,4.383928657,3233235
3777,77,10.74547289,1.482871013,5852000
3778,64,4.834340536,0.16283415099999998,4706609
3779,56,4.834340536,0.16283415099999998,4176860
3780,60,5.9662031529999995,0.46757568299999996,4975100
3781,38,1.080085549,0.356729571,5250000
3782,39,2.6819823169999997,0.167038208,990000
3783,44,1.296850802,0.148914739,5600000
3784,79,5.9662031529999995,0.46757568299999996,6780400
3785,35,6.021692227000001,0.157939457,7900000
3786,79,5.9662031529999995,0.46757568299999996,6110065
3787,31,7.096720797000001,1.7392196640000002,1500000
3788,33,4.150161109,0.198912124,7250000
3789,42,3.054797203,0.166876051,7750000
3790,37,2.983282703,0.09057796900000001,4267020
3791,59,11.30129102,2.017461987,4506800
3792,39,5.784237199,0.327357187,3375704
3793,56,2.658710996,0.321670829,3738117
3794,32,2.444988553,0.119504245,6450000
3795,43,2.348765884,0.164757769,6800000
3796,45,10.641784800000002,3.388368265,3867317
3797,41,11.30129102,2.017461987,3444500
3798,38,4.368016334,0.052762165,6400000
3799,59,11.30129102,2.017461987,4506800
3800,38,2.086930429,0.357498747,6500000
3801,54,1.161801468,0.08797989099999999,7500000
3802,57,4.834340536,0.16283415099999998,4173449
3803,57,7.71367771,0.133601776,5049071
3804,37,2.76854025,0.251964923,4871514
3805,26,4.812389243999999,0.065084983,4800000
3806,59,11.30129102,2.017461987,4544800
3807,60,5.9662031529999995,0.46757568299999996,4813120
3808,44,3.216135739,0.559629603,4099904
3809,65,18.44957377,1.7912121490000001,4738811
3810,42,1.626474285,0.135382552,6050000
3811,48,10.74547289,1.482871013,3936450
3812,39,7.097665478,0.30524498,6660716
3813,43,3.213865715,0.121737018,5922450
3814,51,2.596537089,0.221884815,10400000
3815,76,5.9662031529999995,0.46757568299999996,5731526
3816,42,1.486869929,0.027238308,6200000
3817,37,1.19313989,0.106605672,6525000
3818,32,1.899241219,0.11257475199999999,5800000
3819,79,3.37871695,0.326034852,6187115
3820,38,3.863016791,0.159566871,3888500
3821,60,8.961725958999999,0.099228765,5272344
3822,31,10.03741373,0.126387805,3063350
3823,58,2.372518259,0.103299746,8500000
3824,38,1.557017004,0.071093919,5700000
3825,158,3.514210771,0.223266475,36613500
3826,53,5.147641972,0.146047811,10133350
3827,85,1.900120239,0.116096394,2600000
3828,46,4.834340536,0.16283415099999998,4168299
3829,61,1.923494882,0.035986494,5385300
3830,48,10.74547289,1.482871013,4437750
3831,61,3.213865715,0.121737018,7943000
3832,29,1.816753708,0.206218682,5000000
3833,74,2.646080355,0.13303311199999998,11000000
3834,43,3.536778452,0.047666309000000004,6400000
3835,138,22.11692308,1.188298481,5624541
3836,39,2.9173354710000003,0.14518260800000002,5700000
3837,60,5.9662031529999995,0.46757568299999996,4921152
3838,39,2.064401935,0.077202677,8150000
3839,50,4.240665288,0.036677432,7300000
3840,97,11.30129102,2.017461987,7824000
3841,38,3.863016791,0.159566871,3899400
3842,72,5.9662031529999995,0.46757568299999996,5592796
3843,68,10.74547289,1.482871013,5770800
3844,33,10.03741373,0.126387805,3309600
3845,19,2.06584817,0.13714219,2910000
3846,57,10.74547289,1.482871013,4385200
3847,43,3.075362309,0.30856598,6200000
3848,37,2.4930243030000003,0.099843215,5650000
3849,86,2.473381419,0.031384096,3200000
3850,31,2.076714646,0.098250276,4950000
3851,56,1.9127483019999998,0.038920988,7000000
3852,60,5.784237199,0.327357187,4946203
3853,73,2.137118207,0.157048631,13300000
3854,79,10.74547289,1.482871013,6136900
3855,74,3.144386407,0.604855566,3321161
3856,51,3.066773912,0.126889322,6000000
3857,78,10.74547289,1.482871013,6136900
3858,158,3.514210771,0.223266475,36613500
3859,68,10.74547289,1.482871013,5289900
3860,54,14.66781864,2.734466761,3258170
3861,33,2.349103612,0.136282168,5900000
3862,55,2.678151718,0.22810888,4840278
3863,58,7.464645486,0.066401165,4500000
3864,76,5.9662031529999995,0.46757568299999996,6188280
3865,43,10.74547289,1.482871013,3643700
3866,38,1.9153162609999999,0.108153439,5400000
3867,48,10.74547289,1.482871013,4437750
3868,56,2.10248027,0.117317072,11600000
3869,46,10.74547289,1.482871013,3818000
3870,74,5.9662031529999995,0.46757568299999996,6302690
3871,43,1.452397846,0.190402505,6000000
3872,59,3.551125247,0.098250059,10500000
3873,37,4.932496906,0.103106192,6650000
3874,78,4.9361998730000005,0.198693051,1000000
3875,41,3.2723083460000004,0.532970328,3849322
3876,53,3.759420435,0.018971218999999998,9300000
3877,36,1.112452234,0.034232543,6200000
3878,51,4.908952304,0.15511978199999998,8400000
3879,68,10.74547289,1.482871013,5667750
3880,37,4.834340536,0.16283415099999998,3274574
3881,46,11.30129102,2.017461987,3818000
3882,57,1.195043597,0.36547651200000003,8200000
3883,44,10.74547289,1.482871013,3660300
3884,40,5.9662031529999995,0.46757568299999996,3668587
3885,55,2.947512653,0.067353577,6868818
3886,76,10.74547289,1.482871013,5814000
3887,39,0.635569771,0.242787167,4700000
3888,38,6.24596465,0.299582809,7900000
3889,47,3.127772678,0.079044497,7550000
3890,77,2.7935982360000002,0.02959048,7000000
3891,68,10.74547289,1.482871013,5770800
3892,53,1.271134588,0.419482155,6000000
3893,60,5.784237199,0.327357187,4805054
3894,37,4.834340536,0.16283415099999998,3274574
3895,65,1.9487473659999999,0.039488882999999995,11300000
3896,84,9.995532256,0.052470113,13000000
3897,138,22.11692308,1.188298481,6457416
3898,58,4.133634685,0.445918215,7900000
3899,74,1.502769431,0.528441742,11431800
3900,84,3.863016791,0.159566871,6230800
3901,79,10.74547289,1.482871013,5907850
3902,78,3.2723083460000004,0.532970328,6396659
3903,32,3.343043345,0.219954879,4300000
3904,38,0.8495777790000001,0.075398345,3000000
3905,77,10.74547289,1.482871013,5852000
3906,55,3.388469621,0.08934814,8100000
3907,87,3.283887805,0.048166223,17200000
3908,44,1.14080229,0.265458841,7500000
3909,60,3.103544106,0.7848749629999999,4995670
3910,44,1.6376455909999998,0.116590535,1000000
3911,10,2.621496481,0.060177587000000005,2150000
3912,33,2.383451173,0.061833174000000005,5000000
3913,94,3.3957561519999997,0.15119838800000002,9900000
3914,70,5.627169384,0.04265559,14165000
3915,38,3.33602678,0.168519618,2500000
3916,90,10.74547289,1.482871013,6734800
3917,78,6.756598153,0.22262572100000003,13400000
3918,44,2.523817351,0.128946135,1000000
3919,38,2.978323705,0.234622125,5100000
3920,59,10.74547289,1.482871013,4506800
3921,36,0.364514103,0.08313051099999999,4000000
3922,57,7.71367771,0.133601776,4676422
3923,44,10.74547289,1.482871013,3649000
3924,43,5.9662031529999995,0.46757568299999996,3912000
3925,41,0.136715439,0.157376065,3649323
3926,43,5.9662031529999995,0.46757568299999996,3606375
3927,74,2.055132031,0.19687233899999998,4850000
3928,74,4.531722828,0.154958928,14490576
3929,51,9.940571307999999,0.205017266,11300000
3930,31,14.66781864,2.734466761,2173428
3931,95,3.880611289,0.079849663,13860000
3932,38,1.805362546,0.192026955,7300000
3933,56,11.30129102,2.017461987,4250650
3934,37,3.8918255110000004,0.107705526,3888500
3935,73,3.863016791,0.159566871,5746200
3936,32,1.548615563,0.098969531,5100000
3937,38,5.9662031529999995,0.46757568299999996,3065553
3938,18,2.06584817,0.13714219,2716000
3939,19,2.06584817,0.13714219,2910000
3940,51,0.235040015,0.085049839,8250000
3941,25,1.566704216,0.03167273,2000000
3942,35,1.419035915,0.13913461400000002,2000000
3943,44,0.962009115,0.11824278199999999,5750000
3944,32,5.342568258,0.569104056,2000000
3945,167,2.183067457,0.06636922,31685000
3946,79,5.784237199,0.327357187,6780400
3947,53,0.15705631,0.15775708800000002,3614133
3948,37,2.056459475,0.031733111,2000000
3949,37,3.213865715,0.121737018,5430250
3950,29,2.399428124,0.12454879,1000000
3951,159,22.04165969,1.414878998,7434966
3952,34,14.11390834,3.403679501,1900000
3953,38,5.126309233,0.177452838,6150000
3954,39,4.15078098,0.502974974,4700000
3955,44,0.9045286790000001,0.17523703,6550000
3956,43,3.213865715,0.121737018,5922450
3957,39,0.959345322,0.13657244,4600000
3958,69,3.8918255110000004,0.107705526,5724240
3959,42,1.7073010830000002,0.093660911,1000000
3960,43,0.833775079,0.156650416,5000000
3961,43,6.876969404,0.366824253,1000000
3962,41,4.834340536,0.16283415099999998,3670489
3963,39,2.322952189,0.284019393,5280000
3964,68,3.37871695,0.326034852,5770800
3965,53,2.658710996,0.321670829,3676716
3966,68,11.30129102,2.017461987,5770800
3967,75,1.3564445840000001,0.14178491199999999,13492500
3968,45,10.41455008,0.22251025100000002,3809700
3969,71,1.502769431,0.528441742,10933000
3970,44,5.245238304,0.114877088,5450000
3971,75,1.8499652659999999,0.302336051,13000000
3972,62,4.609225436,0.204061667,9000000
3973,31,3.957833721,0.260277924,5750000
3974,44,10.74547289,1.482871013,3660300
3975,59,10.74547289,1.482871013,4506800
3976,44,5.893375881,0.183283344,6650000
3977,48,10.74547289,1.482871013,4025500
3978,20,2.06584817,0.13714219,2716000
3979,31,2.451731444,0.032598093,7400000
3980,31,2.7807977860000004,0.124940547,4950000
3981,63,4.901790148,0.289382258,950000
3982,43,6.686441159,0.13468736,5700000
3983,45,9.345543225,0.08736913,7600000
3984,58,2.603464831,0.021036414,1000000
3985,44,2.2896662930000002,0.09250576099999999,6500000
3986,40,2.042943041,0.108341825,7298200
3987,77,5.784237199,0.327357187,6213387
3988,40,7.71367771,0.133601776,3465955
3989,59,10.74547289,1.482871013,4485000
3990,48,10.74547289,1.482871013,3936450
3991,56,11.30129102,2.017461987,4335100
3992,58,10.74547289,1.482871013,4535300
3993,70,1.131179222,0.053873352,8100000
3994,45,5.784237199,0.327357187,3929727
3995,90,3.213865715,0.121737018,11967240
3996,40,7.71367771,0.133601776,3564482
3997,31,1.940435313,0.23833597399999998,4900000
3998,79,5.9662031529999995,0.46757568299999996,6225640
3999,77,1.199915157,0.103967195,7632900
4000,52,2.393222229,0.075472312,3000000
4001,82,15.32800763,4.383928657,3880225
4002,38,5.9662031529999995,0.46757568299999996,3555587
4003,77,5.9662031529999995,0.46757568299999996,6205910
4004,54,4.834340536,0.16283415099999998,4056712
4005,51,3.863016791,0.159566871,4058450
4006,56,2.7336098939999998,0.198438872,10000000
4007,57,3.144386407,0.604855566,4498491
4008,74,1.775108492,0.179592652,11600000
4009,77,1.923494882,0.035986494,6214600
4010,59,7.71367771,0.133601776,4547447
4011,77,7.71367771,0.133601776,5725843
4012,76,5.9662031529999995,0.46757568299999996,5885398
4013,39,1.1389414709999999,0.06203108400000001,4550000
4014,71,5.9662031529999995,0.46757568299999996,5805196
4015,55,1.3771971269999999,0.054127747000000004,6300000
4016,43,0.9768218329999999,0.08722497800000001,6000000
4017,37,4.834340536,0.16283415099999998,3274574
4018,43,5.784237199,0.327357187,3491971
4019,60,3.793560892,0.058920568,1050000
4020,48,10.74547289,1.482871013,4437750
4021,61,10.16126209,3.111257785,5230900
4022,79,5.784237199,0.327357187,6703350
4023,51,3.863016791,0.159566871,4859800
4024,64,0.974397883,0.12008549199999999,8900000
4025,54,4.834340536,0.16283415099999998,4110024
4026,45,5.784237199,0.327357187,3887015
4027,81,17.09458693,1.323748524,6744295
4028,38,4.492441877,0.206176319,7000000
4029,33,3.83417573,0.111743458,5850000
4030,79,5.784237199,0.327357187,6780400
4031,55,5.784237199,0.327357187,4859400
4032,63,3.863016791,0.159566871,5484100
4033,63,3.863016791,0.159566871,5515800
4034,30,0.59999315,0.077643281,5750000
4035,43,7.71367771,0.133601776,4251940
4036,77,3.863016791,0.159566871,6052830
4037,64,10.46334535,0.22209693100000003,6080000
4038,79,10.39455316,3.31794961,6626300
4039,33,0.935042057,0.187203635,6800000
4040,59,10.74547289,1.482871013,4544800
4041,64,10.03741373,0.126387805,6080000
4042,57,7.71367771,0.133601776,4694466
4043,59,2.449951055,0.48936778700000005,9500000
4044,77,5.9662031529999995,0.46757568299999996,5742336
4045,37,9.038158918999999,0.076397435,2200000
4046,44,10.74547289,1.482871013,3594150
4047,40,1.3564445840000001,0.14178491199999999,8369200
4048,37,6.668420835,0.20541345600000002,8100000
4049,53,1.8776831719999998,0.22134063,3207872
4050,67,2.32795818,0.05651003,13000000
4051,77,1.923494882,0.035986494,6215372
4052,32,1.6636484980000001,0.086186245,4650000
4053,42,10.03741373,0.126387805,3510900
4054,58,2.37151565,0.137779412,19879000
4055,52,3.464502488,0.11692994699999999,9050000
4056,27,10.03741373,0.126387805,3197000
4057,84,5.925211332999999,0.22807493199999998,12500000
4058,45,3.1490795730000003,0.10742294599999999,999000
4059,69,16.79347586,0.575916647,5686796
4060,55,4.232419746000001,0.04351267599999999,11150000
4061,46,10.03741373,0.126387805,4869700
4062,34,5.496680093999999,0.136249067,2000000
4063,42,7.71367771,0.133601776,3579486
4064,82,15.32800763,4.383928657,5068854
4065,51,2.4253920190000002,0.17502720300000002,3939816
4066,37,5.669659005,0.06953302,7300000
4067,43,3.213865715,0.121737018,6229540
4068,39,5.784237199,0.327357187,3326626
4069,38,5.9662031529999995,0.46757568299999996,3534367
4070,77,11.30129102,2.017461987,5852000
4071,82,10.74547289,1.482871013,6300400
4072,70,11.30129102,2.017461987,5397700
4073,33,10.03741373,0.126387805,3309600
4074,60,5.784237199,0.327357187,4874730
4075,43,5.784237199,0.327357187,3606375
4076,63,5.9662031529999995,0.46757568299999996,5153050
4077,63,1.923494882,0.035986494,5610900
4078,19,2.06584817,0.13714219,2716000
4079,47,2.96296574,0.033318718,6700000
4080,39,1.5569197959999999,0.082306532,6000000
4081,59,4.654214593,0.22512865399999998,8450000
4082,41,1.244001879,0.018682014,7900000
4083,54,18.44957377,1.7912121490000001,4323272
4084,76,11.30129102,2.017461987,5494505
4085,50,15.391612,0.40084987899999996,4941160
4086,47,2.4557086,0.198722648,7000000
4087,50,1.2781913520000001,0.205132825,8704988
4088,52,3.863016791,0.159566871,4890050
4089,30,4.442907431,0.11516227,5150000
4090,48,11.30129102,2.017461987,3992300
4091,38,10.74547289,1.482871013,3068450
4092,54,5.990418453999999,0.20639469100000002,11000000
4093,82,7.097665478,0.30524498,12549143
4094,75,1.502769431,0.528441742,11436400
4095,36,1.775356546,0.252206883,5200000
4096,36,4.834340536,0.16283415099999998,3112727
4097,58,1.3564445840000001,0.14178491199999999,11769600
4098,36,4.834340536,0.16283415099999998,3274574
4099,34,5.784237199,0.327357187,3362876
4100,138,22.30547486,1.335044271,5798496
4101,67,14.66781864,2.734466761,3501127
4102,39,5.784237199,0.327357187,3362876
4103,44,10.74547289,1.482871013,3660300
4104,57,3.2723083460000004,0.532970328,4503212
4105,34,4.813494642,0.113067927,5970000
4106,36,1.160467912,0.066198677,6300000
4107,78,1.931177968,0.230371772,15000000
4108,74,3.863016791,0.159566871,6255627
4109,44,15.32800763,4.383928657,3112775
4110,80,1.928745265,0.038029487,12100000
